sentence	label
ridiculous comment way liberals make government work conservatives go along ideas tbqh less government always better unless socialist time government passes new law lose money n liberty	1
bs think idiot tham liberals	1
scary super experienced knowledgeable members antifa match sarcasm serious question left leaders manipulate unintelligent inexperienced youth groups form taking advantage abuse unwary weak	1
conservatives quit rather fight betray every claim cons patriots amp fight constitution reveals extremism amp defeatism dems know win stick together history proves	1
sjshsj thats job bitch	0
people calling everyone nazis sun becomes tiring stupid frankly people called zena bash nazi turns half mexican polish descent family barely escaped death nazis keep desensitize word	2
also cancel school debt stupid ideas far left idea free college bigoted idea wonder conservatives call us elitists going pay technicaltrade schools book smart crazy	0
know sex sales know ridge going choose daughter jmo wanted hope get	0
useless attempts right thing never follows	0
wtf one say hope trumps doc rots nobody noticed oh yah tagged better tone dick falling happen soon enough	0
hell liberals move california build wall east border	1
nah foodie ass gladly say works absolutely ones fucking palate	2
ignored question crucial argument sensible gun control imposed another shooting occurs truly believe push restrictions	0
better take extra antidepressant cher done deal	0
butt fur thinks know	0
bet ford part antifa berkeley gang	1
whenever conservatives lose court ruling bitch moan activist judges agenda judges whenever anyone else loses court ruling accept lost court ruling conservatives whiny babies	1
appointed spokesman people lake norman guess interviewed every person lake unanimous poll president trump likely like liberals try speak everybody	1
whats point clearly ignorant nature sexual assault	0
fuckbucket	0
republiklan maga wearing traitors going dig childhood toy chest post videos burning ernie amp bert dolls ernieandbert sesamestreet toad mariokart traitortrump traitortoad	0
sorry say ignorant tweet something without research ones arrested seniors people care enough happening go voices heard	0
evil delusional eats high quality paint chips	0
right mind wouldnt conservatives	0
going system cameto know criminal illegal reputed easy job rather simple illegal person	0
sucks hy	0
many issues facing australian voters single obsession australian conservatives bullying transgender children	1
asshole lies republicans	0
forget michael coward	0
whos loser bitch lol fuck maga	0
want defined pulease live msmedia shitsmear point marxine waters sending antifa minions threaten public places learn give fck pavlovian left thinks night night	0
ready prepared trump administration isnt going shit get hit well white county good lookout randolph county hide yo kids hide yo wives	0
talking dudeignored	0
know good goddamn well tried explain gun control military base proof gun grabbing laws shit look fort hood	0
liberal beta male could engage sex straight female	2
gawd missing point hard yes could point expected responsibility lies solely woman culture man berated actions woman listen silly girl part culture	1
stupid	0
david calling lynn resign reckless irresponsible statement needs resign immediately unfit hold position anywhere see	0
nra supported gun control targeting black panthers defending black neighbourhoods police brutality	1
vote cruz beto part deep state turn control back corrupted liberals	0
reflection meant indeed fucked	0
one journalists mentioned arrest corrupt mayor yesterday guess busy getting blown away wind	1
would sis know damn well would probably call cute people propose concerts time yet gay couple wrong fucking concert pay attention	0
bill oreilly happen people like speak potus nra gun control	0
people died officials robbed n jobs	2
dregs society make sure never president	0
ohhhhhh cried big crocodile tears first time daddy called bitch took chin like champ ran room cry like bitch	0
yes editorial joe q editor xmen editor chief boss editors sooo responsible arguing stupid	0
murda fucker	0
people bastards hopelessly nave think plenty frauds take advantage law change malign purposes	0
isaac fucking tall guy behind dude	0
sure woke wanting fuck chuds might antifa super soldier serum something idk	0
elected president mean earned start serving people country meansit shall well desrerved serve thos hiding pocket give break keep commander	0
carter worst one term president h passed title oba first black racist president kinda like black jefferson davis	0
jeff lot respect please vote brett dont like right thing lied hiding documents thinks trump law wrong	0
antifa much much smaller white supremacists america responsible fraction violence also nazis bad	1
liberals anderson cooper gay default means never wrong also liberals trump jr pos dad	0
donald trump said mr cruz lying dog trust wife said father involved shooting president president texas dallas america trust lier stand texas campaing	0
recycling liars	1
antifa crowd quack	0
old crap spewed liberals msm disgusting	1
ikr riding trainer fun running lower rear backwoodsistan fucker	0
gay hes sick pervert gets nerves	0
probably know please tell still jail better yet dead strong woman sorry happened	0
corrupt dcrats charge pr big problem	1
whoaaa amazing wan na see also kinky lil slut ily	0
cant rehabilitate pervert zero tolerance disappointed pope	0
